timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
443841479,0.115693,-0.448489,-0.336208,4796,0,-0.369203,-4.0437,-9.70986,4796
443845484,0.139809,-0.069634,-0.249458,4005,0,-10.9629,-0.969598,-7.60922,4005
443849436,-0.302163,0.151552,-0.124368,3952,0,4.47702,2.54324,-9.16188,3952
443853484,0.415607,-0.47582,-0.397017,4048,0,7.08608,3.3228,-9.76954,4048
443857482,-0.122646,-0.228471,-0.270258,3998,0,-3.99678,-11.642,-6.55104,3998
443861483,-0.411749,-0.0955808,-0.187384,4001,0,-5.3795,1.12725,-12.166,4001
443865482,-0.33503,-0.183678,-0.277962,3999,0,1.99417,5.6888,-8.41366,3999
443869482,0.120026,-0.176887,-0.361073,4000,0,1.2598,-1.02195,-14.4279,4000
443873435,-0.366577,-0.350743,-0.279634,3953,0,-6.34821,-12.1674,-9.99973,3953
443877434,-0.474906,-0.00130781,-0.0940758,3999,0,-1.69842,4.497,-10.4702,3999
443881482,-0.328647,-0.186831,-0.185616,4048,0,-0.436285,2.74573,-12.71,4048
443885484,0.152143,-0.0947605,-0.262546,4002,0,-3.32958,-4.16382,-16.1052,4002
443890278,-0.619947,0.0824946,-0.130976,4794,0,-4.15002,-6.93681,-9.53992,4794
443894277,-0.117794,-0.124457,-0.054314,3999,0,4.82598,5.17005,-11.8409,3999
443898282,-0.238401,0.101864,-0.366528,4005,0,-5.01354,-0.532773,-10.3697,4005
443902277,-0.27812,0.193063,-0.0816008,3995,0,-3.29088,-6.19807,-14.3927,3995
443906275,-0.428911,0.277772,-0.132663,3998,0,0.449653,-1.61232,-10.668,3998
443910282,-0.157152,0.119389,-0.164523,4007,0,9.70597,1.70658,-6.2326,4007
443914277,-0.0181423,0.0551531,-0.316751,3995,0,-2.98906,1.49019,-13.3145,3995
443918279,-0.539996,0.498142,-0.121698,4002,0,-12.3463,-6.44752,-14.1535,4002
443922283,0.0194187,0.469285,-0.0382194,4004,0,10.3041,4.93399,-7.3391,4004
443927079,-0.267604,0.0650863,-0.272502,4796,0,10.68,-0.173687,-8.45099,4796
443931081,0.19254,-0.114264,-0.206765,4002,0,-9.94131,1.32759,-12.3392,4002
443935080,-0.470464,0.917557,-0.00148921,3999,0,-12.6761,-4.21901,-10.0497,3999
443939077,0.173715,0.336442,-0.0498214,3997,0,17.514,5.70834,-13.0809,3997
443943079,-0.192452,0.123926,-0.227063,4002,0,11.9333,0.490181,-2.68885,4002
443947038,0.0692327,-0.495558,0.102182,3959,0,-13.2892,0.224478,-15.1915,3959
443951084,-0.22341,0.664422,-0.0224535,4046,0,-11.8587,-4.74256,-7.13499,4046
443955088,0.0359961,0.441056,-0.103001,4004,0,19.1292,8.85162,-12.0214,4004
443959081,0.167522,-0.271237,-0.22289,3993,0,7.59181,-2.01182,-4.01286,3993
443963080,-0.122162,-0.180873,0.0935695,3999,0,-14.4891,-1.82546,-11.6661,3999
443967076,-0.141585,0.167396,-0.0249641,3996,0,-5.11356,-0.929505,-10.8227,3996
443971080,0.562359,0.161686,-0.247494,4004,0,18.7177,11.2353,-3.54525,4004
443975040,0.0348846,-0.350214,-0.015318,3960,0,-0.162876,-6.21087,-12.9188,3960
443979876,0.0451093,-0.219624,0.0798774,4836,0,-13.4674,-6.20461,-10.6189,4836
443983881,0.00933974,0.248287,-0.206188,4005,0,14.0851,9.75718,-5.00946,4005
443987879,0.354088,-0.540941,-0.201131,3998,0,6.04764,3.17273,-7.92002,3998
443991876,0.0510718,-0.376156,0.00884078,3997,0,-14.0362,-8.49717,-14.7813,3997
443995882,-0.290391,0.173212,0.0329344,4006,0,-2.14006,-1.85757,-10.4802,4006
443999882,0.419209,-0.208034,-0.126145,4000,0,16.2547,10.9622,-3.02777,4000
444003839,0.0373989,-0.450532,-0.208889,3957,0,-5.03266,-0.866446,-12.6522,3957
444007880,-0.122843,-0.152403,0.138545,4041,0,-16.8396,-10.8676,-15.3452,4041
444011881,-0.0742568,0.328106,-0.0381838,4001,0,9.7787,7.13383,-7.29942,4001
444015880,0.236764,-0.41019,-0.0981328,3999,0,9.73505,6.14301,-5.29794,3999
444019835,0.123986,-0.313233,0.0204149,3955,0,-10.2053,-5.07662,-15.1556,3955
444024675,-0.491408,0.377081,0.0930777,4840,0,-7.50334,-5.74571,-9.75357,4840
444028676,0.35204,-0.000110966,-0.0090517,4001,0,15.3506,12.1596,-8.07998,4001
444032676,-0.10117,-0.196675,-0.115112,4000,0,-2.91494,-0.825878,-7.88923,4000
444036677,0.0810954,-0.19706,0.225147,4001,0,-9.80492,-11.772,-14.6311,4001
444040676,-0.217644,0.483325,-0.0263312,3999,0,0.97598,3.32959,-8.22818,3999
444044678,0.119389,-0.231035,0.0557523,4002,0,9.90301,6.70196,-7.38074,4002
444048646,0.191399,0.068195,-0.0627255,3968,0,-7.39253,-4.2624,-12.5062,3968
444052680,-0.294026,0.122526,0.160789,4034,0,-4.29093,-7.88643,-8.36541,4034
444056676,0.285282,0.141422,0.0432533,3996,0,9.02505,6.57071,-8.61755,3996
444061460,0.0594589,-0.120306,-0.110197,4784,0,-4.19947,1.37044,-8.46597,4784
444065461,-0.0254157,0.154833,0.11652,4001,0,-3.34388,-6.65683,-18.0652,4001
444069461,0.110682,0.349572,-0.094405,4000,0,3.10222,-2.24342,-5.04956,4000
444073462,0.0389695,-0.231099,0.0883526,4001,0,6.88382,8.03158,-6.49375,4001
444077460,0.329534,-0.0585796,-0.175161,3998,0,-10.2087,-4.49984,-14.0651,3998
444081461,-0.281674,0.421968,0.0322749,4001,0,-1.83335,-1.89353,-9.91708,4001
444085461,0.108424,0.0124863,0.0643808,4000,0,8.54429,1.14116,-10.5783,4000
444089462,0.259702,-0.293541,-0.0341875,4001,0,1.30237,4.94819,-4.69488,4001
444093462,0.0253633,0.169564,-0.0769126,4000,0,-7.60139,-5.33968,-15.3163,4000
444097461,-0.102235,0.260402,0.00578394,3999,0,-4.59973,0.347698,-9.42904,3999
444101462,0.106632,0.218505,0.243333,4001,0,13.4787,1.44648,-7.74713,4001
444105462,-0.0583188,-0.412752,-0.185072,4000,0,-0.78875,2.59255,-9.47083,4000
444109462,0.276965,0.0268427,0.0418364,4000,0,-7.13035,-3.44342,-11.8826,4000
444113461,-0.187482,0.463043,0.0651906,3999,0,-4.01875,-1.66567,-9.67738,3999
444118284,0.151767,-0.10772,0.144144,4823,0,10.3892,1.97661,-9.36514,4823
444122236,0.0768899,-0.164819,-0.0851738,3952,0,0.341764,1.06266,-11.1128,3952
444126234,-0.171604,0.0675483,0.0942505,3998,0,-11.8806,-5.07772,-6.03326,3998
444130283,0.29633,0.253883,0.108981,4049,0,4.21263,1.51882,-13.2411,4049
444134282,-0.0436805,-0.232836,-0.0833485,3999,0,7.94431,0.341141,-6.13169,3999
444138282,-0.0767259,-0.192213,0.00827233,4000,0,-2.72367,-2.63625,-14.0811,4000
444142281,-0.206279,0.27996,-0.100782,3999,0,-9.86529,-0.125409,-6.84721,3999
444146282,0.245746,-0.00544237,0.125954,4001,0,8.33858,-0.489668,-8.57277,4001
444150269,-0.0154773,-0.0864423,-0.231528,3987,0,5.66194,3.51074,-8.07771,3987
444154263,-0.146161,-0.387499,-0.0229739,3994,0,-5.67943,-5.45243,-15.9639,3994
444158263,-0.0475193,0.234232,0.0688543,4000,0,-7.499,-2.18753,-8.19263,4000
444163036,-0.0202317,-0.0623388,-0.0710321,4773,0,9.96345,5.25656,-8.943,4773
444167082,0.159012,-0.279007,-0.118994,4046,0,-1.51533,-6.14137,-10.5289,4046
444171049,-0.244555,0.1356,0.0423388,3967,0,-8.72512,-2.5145,-12.0254,3967
444175036,-0.40991,0.0601486,0.0286438,3987,0,1.45492,0.105473,-10.215,3987
444179083,0.361875,-0.151633,-0.171232,4047,0,11.7617,8.33505,-5.30535,4047
444183036,-0.197216,-0.138647,-0.0778209,3953,0,-7.86277,-9.32984,-10.9896,3953
444187082,-0.103146,0.179364,0.116475,4046,0,-8.31468,-1.18979,-12.8602,4046
444191082,-0.282632,0.131925,0.0300538,4000,0,9.26954,1.70195,-8.68791,4000
444195035,0.238181,-0.349696,-0.122097,3953,0,8.41813,7.54776,-6.29379,3953
444199045,-0.164905,-0.175273,-0.0268553,4010,0,-13.0005,-10.1588,-11.6056,4010
444203038,-0.273037,0.320645,0.203938,3993,0,-4.38027,-2.07761,-12.7278,3993
444207084,-0.081065,-0.0208962,-0.0307639,4046,0,13.8105,5.91314,-5.74424,4046
444211880,-0.202529,-0.186624,-0.0434555,4796,0,-2.30151,2.29021,-9.06431,4796
444215879,0.0404981,-0.01556,0.176576,3999,0,-7.56708,-9.8621,-10.9834,3999
444219880,-0.26316,0.0930165,0.0141679,4001,0,7.2152,4.15526,-10.0037,4001
444223882,0.190345,-0.372408,-0.0376215,4002,0,4.27054,7.10817,-6.71195,4002
444227880,-0.333165,-0.00985388,0.00360622,3998,0,-10.7463,-5.02354,-12.5817,3998
444231838,-0.00678528,0.253853,0.234329,3958,0,0.061331,-5.42912,-13.3597,3958
444235879,-0.0765614,-0.244784,0.0396256,4041,0,11.9862,7.90103,-3.76527,4041
444239879,0.385152,-0.291834,-0.100022,4000,0,-2.34187,4.2049,-10.3651,4000
444243881,-0.3702,0.0266511,0.22718,4002,0,-17.4848,-9.25818,-14.7262,4002
444248677,0.0185322,0.204987,0.0411212,4796,0,10.5571,0.365626,-10.8062,4796
444252638,0.066691,-0.340641,-0.0966549,3961,0,11.6502,13.0982,1.02783,3961
444256678,0.243595,-0.465525,0.057186,4040,0,-15.4425,-7.73054,-17.7268,4040
444260678,-0.236065,0.536853,0.120542,4000,0,-10.574,-5.76218,-11.1707,4000
444264678,0.0333231,0.223142,0.0509054,4000,0,20.6312,6.70741,-7.04195,4000
444268676,0.162352,-0.589041,-0.101257,3998,0,5.50634,6.70179,-6.04553,3998
444272646,0.0152982,-0.32348,0.120311,3970,0,-18.9873,-10.8514,-15.295,3970
444276678,-0.280896,0.556343,-0.0295841,4032,0,-5.35712,-1.11929,-8.98563,4032
444280678,0.348433,0.134443,-0.107552,4000,0,20.5014,8.97353,-7.35384,4000
444284679,-0.201902,-0.397073,-0.0853884,4001,0,-1.88214,-2.11133,-7.70761,4001
444288677,0.0798657,-0.273023,0.103297,3998,0,-14.8823,-6.11929,-16.0429,3998
444292675,-0.0682089,0.398518,-0.0550266,3998,0,2.47071,3.44104,-6.67394,3998
444296677,0.335422,-0.157165,-0.0286686,4002,0,13.1538,5.92622,-8.13944,4002
444301478,-0.0693153,-0.205448,-0.045577,4801,0,-9.17928,-7.16163,-14.4764,4801
444305481,-0.0798094,0.243678,0.0426036,4003,0,-3.71522,-0.480129,-7.17331,4003
444309477,0.352052,0.0651813,-0.0454705,3996,0,10.044,8.68899,-6.59562,3996
444313476,0.206501,-0.24323,-0.0791387,3999,0,-0.189603,-4.33623,-11.2517,3999
444317477,-0.263436,-0.0221686,0.0331882,4001,0,-8.01863,-5.43865,-17.3251,4001
444321479,0.187675,0.162797,-0.0400793,4002,0,1.65675,0.771217,-3.60255,4002
444325479,-0.0336488,0.099992,-0.00493715,4000,0,6.78697,8.0824,-5.34424,4000
444329478,0.333489,-0.465118,-0.216111,3999,0,-3.88739,-5.7756,-15.4948,3999
444333477,-0.218885,0.304689,0.0127866,3999,0,-4.37476,-5.18068,-10.0907,3999
444337480,-0.140183,-0.0449322,0.00591061,4003,0,2.46672,4.47781,-7.37114,4003
444341476,0.382722,-0.0163224,-0.0251055,3996,0,3.19799,2.31586,-6.54358,3996
444345478,-0.243507,-0.064692,-0.205042,4002,0,0.332079,-2.64033,-13.3053,4002
444350277,-0.228817,0.162685,-0.0114369,4799,0,-7.79071,-2.89729,-10.9399,4799
444354278,0.202732,0.0984626,0.0461431,4001,0,8.98159,4.443,-5.94253,4001
444358279,-0.216882,-0.00240286,-0.173352,4001,0,2.34305,-0.855324,-8.10571,4001
444362284,0.289779,-0.292513,-0.103308,4005,0,-4.90405,-0.55739,-13.5129,4005
444366275,-0.410408,0.311801,-0.0101899,3991,0,-6.30811,-5.24631,-9.74885,3991
444370281,0.188443,0.12021,0.0248012,4006,0,8.26314,6.93283,-9.19165,4006
444374280,-0.019171,-0.094527,-0.193283,3999,0,2.62086,-2.48969,-7.6267,3999
444378281,0.242862,-0.188178,-0.0309267,4001,0,-6.67786,1.53219,-11.7504,4001
444382282,-0.297454,0.297602,0.00671133,4001,0,-4.98345,-7.20257,-8.29477,4001
444386276,0.216373,0.0583173,0.0346115,3994,0,10.516,6.66603,-11.2773,3994
444390277,0.133314,0.0507778,-0.221973,4001,0,-2.62962,-0.0410099,-5.82889,4001
444395072,-0.176144,0.134261,0.0604304,4795,0,-6.11408,-2.95407,-13.8767,4795
444399061,0.178836,0.196758,-0.0221859,3989,0,6.17245,-2.68788,-6.71115,3989
444403063,-0.0740081,-0.121998,-0.0310462,4002,0,5.99941,10.3941,-8.00388,4002
444407061,0.276779,-0.102811,-0.00994093,3998,0,-10.9728,-6.38995,-15.1312,3998
444411060,-0.200367,0.407709,0.0827788,3999,0,-2.74842,-4.9961,-7.52631,3999
444415063,0.0840056,0.175387,0.0320535,4003,0,14.4107,4.65405,-7.38514,4003
444419062,0.276554,-0.402598,-0.144774,3999,0,-0.232966,6.12911,-8.60171,3999
444423072,-0.285272,0.130837,0.134456,4010,0,-16.9697,-10.7365,-16.2008,4010
444427061,-0.0183467,0.412863,0.17484,3989,0,3.58678,-0.431046,-7.38693,3989
444431062,0.0880382,0.207611,-0.113934,4001,0,18.854,6.92566,-5.17347,4001
444435062,0.0282785,-0.527185,-0.0134516,4000,0,-4.26451,0.955215,-11.0379,4000
444439071,-0.0745168,0.120532,0.1997,4009,0,-19.9119,-11.3552,-12.343,4009
444443836,-0.135856,0.594805,0.0409919,4765,0,11.3811,5.4015,-10.184,4765
444447836,0.275259,-0.456733,-0.0462613,4000,0,13.766,4.95162,-3.78079,4000
444451862,-0.227461,-0.244549,0.0869603,4026,0,-14.9965,-6.55079,-15.8764,4026
444455864,-0.0671176,0.204284,0.159464,4002,0,-10.7674,-8.26574,-11.2915,4002
444459863,-0.000954467,0.500626,-0.0986612,3999,0,18.48,13.6938,-3.49659,3999
444463862,0.214095,-0.548279,-0.0335929,3999,0,4.07953,-0.657854,-12.5755,3999
444467861,-0.302701,-0.153571,0.115182,3999,0,-17.5172,-11.9112,-12.1992,3999
444471869,-0.0562775,0.227977,0.136676,4008,0,6.16674,4.63847,-7.92967,4008
444475862,0.419258,-0.16901,-0.106182,3993,0,8.46321,7.18212,-7.47741,3993
444479865,-0.114176,-0.102618,0.0259601,4003,0,-4.47599,-6.84842,-14.8047,4003
444483862,-0.499157,0.00695313,0.0801635,3997,0,-10.1733,-7.10605,-12.3654,3997
444488636,0.248694,0.0348476,0.0232558,4774,0,11.6516,8.70578,-2.78285,4774
444492634,0.0701691,-0.208584,-0.238836,3998,0,-2.09456,1.88388,-12.8254,3998
444496650,-0.070724,-0.250467,0.170732,4016,0,-10.9224,-12.0613,-15.8032,4016
444500684,-0.37289,0.488382,-0.0658958,4034,0,4.34646,1.02257,-7.02464,4034
444504682,0.149954,-0.454542,-0.0253918,3998,0,11.578,11.1528,-5.39042,3998
444508681,0.288043,-0.102767,-0.2516,3999,0,-8.55057,-4.61232,-11.5748,3999
444512639,-0.457297,0.0641289,0.022016,3958,0,-10.469,-9.38691,-12.8913,3958
444516681,0.0386956,0.136445,0.0531993,4042,0,11.9301,5.97364,-8.18349,4042
444520681,-0.088524,-0.341623,-0.0810663,4000,0,4.76798,6.33527,-5.43616,4000
444524651,0.171005,-0.297658,0.065016,3970,0,-10.7209,-7.25121,-16.1951,3970
444528683,-0.250775,0.359877,-0.068351,4032,0,-2.39028,-3.228,-6.56883,4032
444532682,-0.0231293,-0.131099,0.193885,3999,0,11.1923,6.82609,-9.29404,3999
444537477,0.0847526,-0.360933,-0.0714629,4795,0,-3.17821,-2.07784,-11.2283,4795
444541478,-0.351151,0.259681,-0.0230117,4001,0,-6.75292,-0.300775,-8.70977,4001
444545479,0.126399,-0.136311,0.0750255,4001,0,6.36952,-2.00068,-9.3085,4001
444549480,0.0580539,-0.043257,-0.0380518,4001,0,3.83776,6.03976,-7.60128,4001
444553477,-0.118117,-0.247099,0.0085452,3997,0,-5.55293,-5.87244,-14.1968,3997
444557476,-0.0803954,0.177222,-0.0601617,3999,0,-3.5536,2.66201,-8.64101,3999
444561477,-0.0549817,-0.0741889,0.0370462,4001,0,6.7547,3.00912,-5.67498,4001
444565478,0.304928,-0.260316,0.0178989,4001,0,-0.576646,-4.88127,-12.0025,4001
444569480,-0.123525,-0.0110898,-0.122258,4002,0,-3.61664,1.31456,-13.511,4002
444574280,-0.267641,0.116665,0.059296,4800,0,-3.58565,0.976378,-10.4638,4800
444578277,0.387576,-0.0705123,0.0108257,3997,0,8.89234,0.544783,-4.40508,3997
444582277,-0.214496,-0.154958,-0.0827138,4000,0,1.11299,-1.3558,-11.6955,4000
444586272,0.219615,-0.376315,-0.00269593,3995,0,-9.2315,0.457033,-12.9905,3995
444590276,-0.304137,0.500469,0.0937308,4004,0,-4.12881,-2.80021,-7.03371,4004
444594276,-0.0131949,-0.0890388,-0.0108842,4000,0,13.8427,3.75753,-9.51484,4000
444598279,0.224439,-0.244679,-0.209785,4003,0,0.112292,-0.314716,-5.79058,4003
444602282,-0.145088,-0.246161,0.195351,4003,0,-13.8456,-2.7163,-18.7942,4003
444606278,-0.193388,0.482109,0.106723,3996,0,-1.90329,-2.47401,-5.02307,3996
444610278,0.0848395,0.215181,-0.0508498,4000,0,17.0087,6.54012,-9.54871,4000
444614276,0.238403,-0.56443,-0.151336,3998,0,-1.75492,0.171836,-6.18402,3998
444619038,-0.0530425,0.142671,0.103714,4762,0,-14.9534,-7.64009,-14.0728,4762
444623082,-0.330051,0.608196,0.0209195,4044,0,9.52766,5.68476,-7.50955,4044
444627081,0.473157,-0.405302,-0.0744128,3999,0,13.3149,7.5006,-8.11954,3999
444631076,-0.143982,-0.192994,0.0247933,3995,0,-12.4908,-6.41859,-11.5946,3995
444635081,0.0100094,0.037588,0.148674,4005,0,-9.43933,-6.64984,-13.6361,4005
444639080,0.119806,0.519893,-0.103286,3999,0,12.9156,10.7179,-3.19143,3999
444643080,0.299827,-0.474296,-0.0682788,4000,0,2.86561,2.533,-11.7357,4000
444647041,-0.0287932,-0.096795,0.145233,3961,0,-12.8057,-11.7632,-13.7667,3961
444651078,-0.305546,0.346699,0.100065,4037,0,1.74739,2.50796,-6.24276,4037
444655079,0.488639,-0.0710937,-0.0474788,4001,0,10.8269,7.93188,-7.26894,4001
444659082,0.0614395,-0.0254831,-0.03773,4003,0,-7.88135,-1.63711,-14.4966,4003
444663080,-0.242442,0.00741997,0.152808,3998,0,-5.93774,-12.7321,-10.7028,3998
444667081,-0.0107391,0.389854,0.00233219,4001,0,8.49644,9.57536,-5.93482,4001
444671878,0.0562208,-0.175023,-0.0842341,4797,0,0.493355,2.93982,-7.78722,4797
444675880,0.303197,-0.0902681,0.163021,4002,0,-10.0345,-6.06753,-20.1064,4002
444679879,-0.407576,0.533955,0.061044,3999,0,3.64751,-4.79936,-3.42618,3999
444683880,0.397419,-0.14595,-0.0380309,4001,0,11.6558,9.47739,-7.72756,4001
444687881,0.0675846,-0.165862,-0.143705,4001,0,-8.07796,-1.78445,-8.84574,4001
444691879,-0.255891,0.235369,0.0836742,3998,0,-10.0177,-7.01542,-16.6523,3998
444695881,0.233127,0.305352,-0.0300432,4002,0,8.7202,2.3393,-5.22632,4002
444699882,-0.0189902,-0.182485,0.0496442,4001,0,9.77747,4.92209,-7.95385,4001
444703837,0.344881,-0.276027,-0.153681,3955,0,-12.1501,-3.63801,-12.8521,3955
444707881,-0.428873,0.478577,-0.0524431,4044,0,-6.48489,-4.66798,-10.0276,4044
444711880,0.338747,0.168334,0.0902795,3999,0,11.9483,5.5609,-9.73994,3999
444715876,0.0837537,-0.328714,-0.0820664,3996,0,3.52438,1.67067,-5.52852,3996
444720679,-0.104901,0.0427514,-0.0373658,4803,0,-9.89982,-6.44449,-13.3913,4803
444724661,0.177584,0.242126,-0.00236641,3982,0,2.77313,4.19535,-8.43999,3982
444728660,0.110985,0.0640916,0.0694682,3999,0,8.2791,3.84033,-7.56594,3999
444732661,0.0785028,-0.283379,-0.0636103,4001,0,-1.79373,-3.4219,-14.2552,4001
444736659,-0.0716596,0.0619337,-0.027452,3998,0,-9.01892,-2.73801,-8.99677,3998
444740659,0.0583038,0.331888,0.134938,4000,0,5.69622,4.54139,-5.31268,4000
444744660,0.323208,-0.242647,-0.00832272,4001,0,5.2402,-1.47959,-11.9159,4001
444748645,-0.270354,0.0420271,-0.0546384,3985,0,-2.7726,-1.54451,-13.8839,3985
444752671,0.0627426,-0.00394434,0.0334689,4026,0,-8.0203,-2.36034,-5.70685,4026
444756676,0.0229621,0.50224,0.133701,4005,0,5.87435,4.74701,-9.95001,4005
444761461,0.240328,-0.265987,-0.158244,4785,0,3.80969,-3.04619,-9.06442,4785
444765461,-0.314659,-0.0158257,0.10493,4000,0,-5.48586,-0.347177,-14.4618,4000
444769461,-0.0336729,0.169726,0.122736,4000,0,-5.35437,-4.06663,-6.64589,4000
444773462,0.10627,0.311905,-0.0696051,4001,0,9.09362,5.9703,-6.56592,4001
444777460,0.0902723,-0.30349,-0.140053,3998,0,3.62777,-2.5944,-13.6309,3998
444781461,-0.29977,0.0477417,-0.0584995,4001,0,-12.1074,-2.51028,-9.15399,4001
444785463,-0.0382602,0.363311,0.177937,4002,0,1.4135,-0.515616,-9.91678,4002
444789442,0.338018,-0.0249212,-0.139804,3979,0,8.20178,2.96181,-9.51702,3979
444793461,0.0779717,-0.204988,-0.123505,4019,0,2.78123,1.41885,-7.01679,4019
444797460,-0.287222,-0.00746316,-0.0342606,3999,0,-16.0757,-10.2002,-13.3599,3999
444801461,0.122321,0.354751,0.093655,4001,0,6.63191,6.61368,-7.58351,4001
444805461,-0.0588902,-0.0086821,-0.208641,4000,0,7.53451,1.83307,-9.4758,4000
444809462,0.313076,-0.441621,0.0262372,4001,0,-3.75022,1.00982,-11.0492,4001
444814284,-0.149972,0.211374,0.0493533,4822,0,-5.57325,-5.58893,-8.39844,4822
444818283,-0.000110001,0.0734449,0.0194998,3999,0,8.24182,6.34318,-9.6327,3999
444822237,0.326785,0.0142094,-0.130134,3954,0,0.813488,1.11025,-10.0624,3954
444826283,-0.350174,-0.211239,0.0193004,4046,0,-8.82848,-6.2432,-11.5152,4046
444830283,0.00398214,0.326983,0.133505,4000,0,5.29826,-0.0692006,-6.3049,4000
444834283,0.148679,-0.286299,-0.160703,4000,0,7.99333,8.66167,-10.6087,4000
444838285,0.0794572,-0.200528,0.0171684,4002,0,-10.668,-4.15546,-12.432,4002
444842236,-0.12502,0.35992,0.123479,3951,0,-2.25572,-4.73877,-8.13227,3951
444846281,-0.133015,0.157089,-0.0384258,4045,0,10.3946,0.202395,-10.3595,4045
444850234,0.283157,-0.475538,-0.115982,3953,0,5.21971,11.644,-6.50604,3953
444855081,-0.217441,0.111747,0.0859967,4847,0,-17.1092,-10.032,-14.2253,4847
444859082,0.0527871,0.299356,0.114262,4001,0,7.42791,0.175083,-9.13997,4001
444863080,0.0498243,0.0662574,-0.154406,3998,0,16.5596,6.8135,-5.10823,3998
444867075,0.138613,-0.603147,0.0677784,3995,0,-6.13755,0.880291,-13.5724,3995
444871040,-0.320542,0.336742,0.149534,3965,0,-20.6049,-13.3054,-9.86328,3965
444875080,-0.14758,0.55886,0.0419721,4040,0,12.2014,6.09556,-10.1286,4040
444879081,0.350568,-0.347487,-0.173085,4001,0,15.7066,5.72117,-5.09538,4001
444883081,-0.394042,-0.3279,0.0353391,4000,0,-11.5304,-4.64821,-13.85,4000
444887080,-0.0429729,-0.031356,0.21113,3999,0,-12.0424,-8.50912,-9.3861,3999
444891083,0.0943107,0.579978,-0.225132,4003,0,14.5286,10.2248,-6.70211,4003
444895079,0.159347,-0.653883,0.0318824,3996,0,7.17228,2.68015,-12.3017,3996
444899880,-0.243692,-0.189266,0.147411,4801,0,-15.4999,-10.9901,-13.3441,4801
444903881,-0.105506,0.455312,0.0431144,4001,0,8.40628,7.52544,-3.22531,4001
444907877,0.440664,-0.445936,-0.189165,3996,0,9.06655,5.56134,-9.71991,3996
444911882,0.0287197,-0.185442,0.131313,4005,0,-8.92681,-5.76966,-13.9499,4005
444915878,-0.574127,0.22052,0.1161,3996,0,-6.57578,-9.45825,-11.0431,3996
444919879,0.254611,0.06964,-0.062941,4001,0,12.4906,13.5845,-4.19342,4001
444923882,0.138404,-0.331738,-0.178929,4003,0,2.4366,1.21536,-10.3995,4003
444927878,-0.0954575,-0.332748,0.0687447,3996,0,-13.8628,-11.2096,-16.9573,3996
444931878,-0.571811,0.495385,0.111004,4000,0,1.80838,-1.39805,-7.22022,4000
444935879,0.185062,-0.206219,-0.0754743,4001,0,13.1542,10.9995,-6.845,4001
444939883,0.0812915,-0.313298,-0.0648655,4004,0,-5.36382,-0.870341,-9.31111,4004
444944647,-0.319331,0.171339,0.0686833,4764,0,-8.41074,-9.98725,-11.1076,4764
444948677,0.0579812,0.0132272,0.110768,4030,0,10.0368,9.12746,-10.2706,4030
444952637,-0.0641587,-0.285148,-0.0892704,3960,0,5.34965,2.48148,-5.51833,3960
444956677,0.0189708,-0.204043,-0.00438195,4040,0,-11.5402,-4.53979,-15.0365,4040
444960676,-0.118328,0.110904,0.0133161,3999,0,0.159199,-5.08608,-6.46592,3999
444964677,0.0673986,0.102917,0.0208529,4001,0,9.83405,9.93596,-7.88425,4001
444968677,0.165101,-0.570589,-0.0125365,4000,0,-3.28593,-2.81154,-12.7132,4000
444972646,-0.295354,0.147094,-0.0608301,3969,0,-8.50851,-2.77831,-10.9742,3969
444976676,0.225278,-0.11833,0.0789318,4030,0,6.06168,0.675092,-7.21208,4030
444981476,0.210184,-0.195369,0.00234839,4800,0,2.75272,2.68371,-9.84631,4800
444985479,-0.123448,-0.164753,-0.0335226,4003,0,-9.32335,-6.35947,-14.6392,4003
444989477,-0.152339,-0.0250775,0.0897696,3998,0,1.24879,4.26293,-8.82391,3998
444993479,-0.00419,0.102048,-0.0470152,4002,0,5.37611,2.64862,-3.55893,4002
444997479,0.253232,-0.44386,0.0701637,4000,0,-0.706736,-3.33226,-15.6794,4000
445001477,0.0143438,0.00137256,-0.0617213,3998,0,-6.16901,-0.0891762,-10.5696,3998
445005476,-0.295571,0.206042,0.0888753,3999,0,-2.60713,-0.349118,-8.88119,3999
445009476,0.229755,0.0690985,0.0430808,4000,0,9.91599,1.10815,-7.21081,4000
445013481,-0.0873488,-0.407023,-0.143291,4005,0,1.04017,0.39204,-9.52334,4005
445017475,0.199254,-0.15166,0.08827,3994,0,-10.3639,-2.64054,-12.4857,3994
445021476,-0.332298,0.60537,0.0725689,4001,0,-4.69981,0.175295,-6.47283,4001
445025481,0.0810214,0.0395918,0.0713678,4005,0,12.2878,-1.13438,-13.7727,4005
445029479,0.133036,-0.354106,-0.13241,3998,0,5.85402,5.31582,-0.351511,3998
445033476,-0.119729,-0.220004,0.0623458,3997,0,-15.9409,-7.20244,-19.5967,3997
445037480,-0.0373567,0.619256,0.126978,4004,0,-6.64265,-0.352017,-6.28856,4004
445042262,-0.0265696,0.118183,0.00833785,4782,0,15.754,3.90706,-9.55177,4782
445046263,0.0194285,-0.373453,-0.0518436,4001,0,-2.3522,-1.67374,-7.86582,4001
445050263,-0.0768938,0.0561167,0.127808,4000,0,-16.7803,-6.21564,-11.9671,4000
